sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
口腔外科	131	1612062	剥离子-1/（双）Z7530	1	6.3	6.3	warning	special_only 未命中特色规则
口腔外科	132	1612062	开口器-1/Z1026	1	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	133	1612062	镊子-1/Z7526	1	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	134	1612062	镊子缸-2（缸底贴日期）/z1535	3	9.9	9.9	warning	special_only 未命中特色规则
口腔外科	135	1612062	双头挖勺-1/Z7526	2	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	136	1612062	牙铤子-1/Z7526	6	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	137	1612062	注射器-1/Z1026	2	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	138	1612062	手术包-6件（双信封包装 ！）	1	21.83	22.01	warning	省医院南岗手术包6件
口腔外科	139	1612189	消毒缸-2/w7050	1	9.9	9.9	warning	special_only 未命中特色规则
口腔外科	140	1612189	消毒缸-4/W9050	2	13.2	13.2	warning	special_only 未命中特色规则
口腔外科	141	1612686	拔牙钳-1/Z1029	4	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	142	1612686	残根钳-1/Z1526	1	6.6	6.6	warning	special_only 未命中特色规则
口腔外科	143	1612686	镊子缸-2（缸底贴日期）/z1535	1	9.9	9.9	warning	special_only 未命中特色规则
口腔外科	144	1612686	排针-1/Z7520	2	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	145	1612686	双头挖勺-1/Z7526	4	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	146	1612686	小剪刀-1/Z7526	1	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	147	1612686	牙铤子-1/Z7526	6	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	148	1612686	注射器-1/Z1026	3	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	149	1612686	手术包-6件（双信封包装 ！）	1	21.83	22.01	warning	省医院南岗手术包6件
口腔外科	150	1612995	拔牙钳-1/Z1029	4	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	151	1612995	镊子缸-2（缸底贴日期）/z1535	1	9.9	9.9	warning	special_only 未命中特色规则
口腔外科	152	1612995	双头挖勺-1/Z7526	4	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	153	1612995	牙铤子-1/Z7526	4	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	154	1612995	注射器-1/Z1026	3	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	155	1612995	消毒缸-2/w7050	1	9.9	9.9	warning	special_only 未命中特色规则
口腔外科	156	1612995	消毒缸-4/W9050	2	13.2	13.2	warning	special_only 未命中特色规则
口腔外科	157	1613411	排针-1/Z7520	1	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	158	1613411	蚊式-1/Z1026	1	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	159	1613411	小剪刀-1/Z7526	3	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	160	1613411	牙铤子-1/Z7526	1	4.8	4.8	warning	special_only 未命中特色规则
口腔外科	161	1613411	止血钳-1/Z1029	1	4.8	4.8	warning	special_only 未命中特色规则
口腔科	9	1605143	消毒缸-16/w12050	1	52.8	52.8	warning	special_only 未命中特色规则
口腔科	10	1606056	消毒缸-16/w12050	1	52.8	52.8	warning	special_only 未命中特色规则
口腔科	11	1607224	消毒缸-16/w12050	1	52.8	52.8	warning	special_only 未命中特色规则
